1982/1/26,7.13,7.459,7.552,7.568,7.951,8.243,8.226,7.986,8.049,-,-,-,-,-,-
1982/1/27,7.133,7.459,7.552,7.568,7.953,8.236,8.201,7.952,8.01,-,-,-,-,-,-
1982/1/28,7.136,7.46,7.555,7.571,7.968,8.268,8.234,7.961,8.026,-,-,-,-,-,-
1982/1/29,7.139,7.461,7.544,7.562,7.963,8.236,8.201,7.927,7.98,-,-,-,-,-,-
1982/1/30,7.134,7.435,7.524,7.551,7.947,8.236,8.202,7.927,7.98,-,-,-,-,-,-
1982/2/1,7.193,7.437,7.523,7.555,7.947,8.245,8.2,7.934,7.99,-,-,-,-,-,-
1982/2/2,7.248,7.469,7.571,7.598,8.011,8.281,8.231,7.976,8.038,-,-,-,-,-,-
1982/2/3,7.344,7.535,7.619,7.654,8.038,8.313,8.272,8,8.055,-,-,-,-,-,-
1982/2/4,7.347,7.535,7.637,7.675,8.058,8.329,8.296,8,8.055,-,-,-,-,-,-
1982/2/5,7.35,7.535,7.636,7.676,8.05,8.315,8.278,7.993,8.04,-,-,-,-,-,-
1982/2/6,7.353,7.536,7.618,7.656,8.044,8.289,8.253,7.976,8.017,-,-,-,-,-,-
1982/2/8,7.36,7.537,7.618,7.656,8.047,8.291,8.253,7.975,8.018,-,-,-,-,-,-
1982/2/9,7.403,7.587,7.619,7.657,8.048,8.299,8.254,7.974,8.025,-,-,-,-,-,-
1982/2/10,7.449,7.614,7.648,7.687,8.057,8.333,8.277,7.982,8.051,-,-,-,-,-,-
1982/2/12,7.455,7.636,7.667,7.705,8.085,8.374,8.309,7.994,8.076,-,-,-,-,-,-
1982/2/13,7.458,7.637,7.666,7.706,8.086,8.375,8.309,7.993,8.076,-,-,-,-,-,-
1982/2/15,7.465,7.637,7.666,7.707,8.072,8.377,8.309,7.993,8.076,-,-,-,-,-,-
1982/2/16,7.469,7.638,7.647,7.69,8.08,8.394,8.323,7.992,8.077,-,-,-,-,-,-
1982/2/17,7.472,7.622,7.639,7.682,8.039,8.386,8.313,7.989,8.07,-,-,-,-,-,-
1982/2/18,7.412,7.589,7.601,7.647,8.024,8.344,8.272,7.954,8.022,-,-,-,-,-,-
1982/2/19,7.319,7.503,7.53,7.578,7.975,8.297,8.225,7.913,7.984,-,-,-,-,-,-
1982/2/22,7.254,7.401,7.46,7.443,7.795,8.194,8.196,7.818,7.818,-,-,-,-,-,-
1982/2/23,7.251,7.418,7.478,7.461,7.816,8.192,8.205,7.835,7.835,-,-,-,-,-,-
1982/2/24,7.254,7.419,7.476,7.471,7.821,8.191,8.198,7.832,7.836,-,-,-,-,-,-
1982/2/25,7.256,7.421,7.462,7.451,7.803,8.189,8.199,7.831,7.837,-,-,-,-,-,-
1982/2/26,7.26,7.42,7.475,7.471,7.824,8.193,8.205,7.832,7.842,-,-,-,-,-,-
1982/2/27,7.263,7.419,7.483,7.481,7.827,8.192,8.204,7.831,7.843,-,-,-,-,-,-
1982/3/1,7.452,7.425,7.474,7.483,7.827,8.194,8.205,7.823,7.842,-,-,-,-,-,-
1982/3/2,7.27,7.387,7.46,7.465,7.812,8.178,8.186,7.812,7.822,-,-,-,-,-,-
1982/3/3,7.29,7.334,7.417,7.444,7.797,8.155,8.174,7.811,7.817,-,-,-,-,-,-
1982/3/4,7.162,7.308,7.396,7.401,7.756,8.099,8.134,7.783,7.767,-,-,-,-,-,-
1982/3/5,7.132,7.224,7.269,7.283,7.697,8.047,8.067,7.739,7.729,-,-,-,-,-,-
1982/3/6,7.132,7.227,7.246,7.253,7.68,8.027,8.027,7.701,7.689,-,-,-,-,-,-
1982/3/8,7.094,7.139,7.143,7.15,7.625,8.009,7.947,7.67,7.661,-,-,-,-,-,-
1982/3/9,7.1,7.131,7.211,7.245,7.628,8.033,7.977,7.678,7.682,-,-,-,-,-,-
1982/3/10,7.103,7.128,7.232,7.285,7.632,8.053,7.982,7.675,7.701,-,-,-,-,-,-
1982/3/11,7.094,7.126,7.237,7.278,7.632,8.057,7.965,7.671,7.697,-,-,-,-,-,-
1982/3/12,7.096,7.126,7.236,7.278,7.632,8.064,7.965,7.677,7.713,-,-,-,-,-,-
1982/3/13,7.098,7.126,7.236,7.278,7.631,8.087,7.984,7.678,7.719,-,-,-,-,-,-
1982/3/15,7.034,7.124,7.237,7.279,7.621,8.066,7.956,7.668,7.687,-,-,-,-,-,-
1982/3/16,7.047,7.079,7.188,7.236,7.569,8.026,7.891,7.626,7.661,-,-,-,-,-,-
1982/3/17,7.048,7.082,7.163,7.208,7.534,8.004,7.835,7.592,7.659,-,-,-,-,-,-
1982/3/18,7.003,7.039,7.092,7.136,7.451,7.901,7.721,7.524,7.596,-,-,-,-,-,-
1982/3/19,7.006,7.036,7.116,7.166,7.456,7.911,7.767,7.561,7.642,-,-,-,-,-,-
1982/3/23,6.992,7.079,7.165,7.213,7.508,7.947,7.821,7.59,7.694,-,-,-,-,-,-
1982/3/24,6.994,7.079,7.164,7.213,7.509,7.948,7.82,7.591,7.681,-,-,-,-,-,-
1982/3/25,6.996,7.079,7.165,7.232,7.512,7.964,7.821,7.606,7.694,-,-,-,-,-,-
1982/3/26,6.997,7.084,7.165,7.234,7.494,7.968,7.829,7.631,7.707,-,-,-,-,-,-
1982/3/27,6.999,7.084,7.165,7.233,7.496,7.968,7.852,7.634,7.713,-,-,-,-,-,-
1982/3/29,6.982,7.128,7.168,7.257,7.518,7.984,7.876,7.636,7.726,-,-,-,-,-,-
1982/3/30,6.984,7.128,7.167,7.257,7.519,7.986,7.876,7.635,7.727,-,-,-,-,-,-
1982/3/31,6.986,7.128,7.167,7.257,7.52,7.987,7.875,7.635,7.727,-,-,-,-,-,-
1982/4/1,7.209,7.19,7.212,7.309,7.538,8.065,7.914,7.647,7.707,-,-,-,-,-,-
1982/4/2,7.211,7.19,7.212,7.311,7.521,8.065,7.907,7.646,7.699,-,-,-,-,-,-
1982/4/3,7.213,7.189,7.211,7.311,7.522,8.065,7.905,7.662,7.708,-,-,-,-,-,-
1982/4/5,7.218,7.188,7.211,7.309,7.543,8.07,7.91,7.662,7.707,-,-,-,-,-,-
1982/4/6,7.259,7.215,7.232,7.329,7.568,8.094,7.925,7.679,7.729,-,-,-,-,-,-
1982/4/7,7.261,7.214,7.232,7.329,7.57,8.081,7.922,7.679,7.729,-,-,-,-,-,-
1982/4/8,7.264,7.214,7.232,7.328,7.574,8.058,7.928,7.68,7.727,-,-,-,-,-,-
1982/4/9,7.266,7.213,7.231,7.327,7.578,8.017,7.93,7.682,7.719,-,-,-,-,-,-
1982/4/10,7.268,7.213,7.231,7.327,7.579,8.019,7.921,7.674,7.706,-,-,-,-,-,-
1982/4/12,7.272,7.212,7.234,7.331,7.582,8.021,7.912,7.672,7.702,-,-,-,-,-,-
1982/4/13,7.157,7.19,7.217,7.302,7.565,8.006,7.91,7.672,7.702,-,-,-,-,-,-
1982/4/14,7.159,7.19,7.217,7.302,7.567,8.011,7.95,7.677,7.703,-,-,-,-,-,-
1982/4/15,7.161,7.19,7.217,7.302,7.577,8.028,7.96,7.677,7.707,-,-,-,-,-,-
1982/4/16,7.105,7.139,7.213,7.305,7.599,8.078,8.002,7.695,7.728,-,-,-,-,-,-
1982/4/19,7.111,7.138,7.212,7.305,7.612,8.096,8.008,7.701,7.738,-,-,-,-,-,-
1982/4/20,7.112,7.139,7.187,7.294,7.614,8.083,7.999,7.692,7.729,-,-,-,-,-,-
1982/4/21,7.116,7.124,7.17,7.265,7.614,8.083,7.989,7.691,7.731,-,-,-,-,-,-
1982/4/22,7.118,7.123,7.169,7.265,7.615,8.084,7.989,7.69,7.737,-,-,-,-,-,-
1982/4/23,7.12,7.123,7.169,7.268,7.617,8.086,7.988,7.689,7.743,-,-,-,-,-,-
1982/4/24,7.121,7.123,7.151,7.241,7.582,8.062,7.963,7.665,7.713,-,-,-,-,-,-
1982/4/26,7.125,7.122,7.15,7.241,7.585,8.054,7.953,7.663,7.714,-,-,-,-,-,-
1982/4/27,7.127,7.122,7.153,7.243,7.561,8.039,7.943,7.654,7.707,-,-,-,-,-,-
1982/4/28,7.129,7.121,7.153,7.243,7.555,8.031,7.935,7.644,7.698,-,-,-,-,-,-
1982/4/30,7.133,7.12,7.151,7.246,7.549,8.016,7.923,7.643,7.694,-,-,-,-,-,-
1982/5/1,7.114,7.113,7.155,7.227,7.55,8.001,7.914,7.643,7.696,-,-,-,-,-,-
1982/5/4,7.12,7.112,7.154,7.221,7.554,8.005,7.913,7.642,7.697,-,-,-,-,-,-
1982/5/6,7.123,7.111,7.146,7.213,7.547,7.997,7.902,7.64,7.699,-,-,-,-,-,-
1982/5/7,7.116,7.079,7.11,7.147,7.521,7.958,7.851,7.605,7.679,-,-,-,-,-,-
1982/5/8,7.118,7.078,7.109,7.147,7.523,7.96,7.834,7.588,7.67,-,-,-,-,-,-
1982/5/10,7.121,7.077,7.108,7.147,7.526,7.961,7.816,7.569,7.659,-,-,-,-,-,-
1982/5/11,7.123,7.082,7.118,7.168,7.537,7.986,7.833,7.543,7.667,-,-,-,-,-,-
1982/5/12,7.125,7.081,7.118,7.168,7.529,7.985,7.833,7.543,7.668,-,-,-,-,-,-
1982/5/13,7.127,7.08,7.117,7.171,7.53,7.986,7.839,7.542,7.667,-,-,-,-,-,-
1982/5/14,7.117,7.101,7.128,7.179,7.542,7.996,7.856,7.552,7.675,-,-,-,-,-,-
1982/5/17,7.123,7.11,7.137,7.191,7.554,8.014,7.877,7.56,7.685,-,-,-,-,-,-
1982/5/18,7.167,7.169,7.196,7.246,7.609,8.081,7.927,7.594,7.724,-,-,-,-,-,-
1982/5/19,7.169,7.217,7.24,7.284,7.645,8.098,7.959,7.603,7.731,-,-,-,-,-,-
1982/5/20,7.195,7.214,7.248,7.29,7.664,8.108,7.968,7.602,7.743,-,-,-,-,-,-
1982/5/21,7.204,7.218,7.257,7.262,7.599,8.058,7.916,7.601,7.75,-,-,-,-,-,-
1982/5/22,7.203,7.22,7.256,7.261,7.608,8.074,7.929,7.628,7.759,-,-,-,-,-,-
1982/5/24,7.26,7.26,7.293,7.299,7.646,8.1,7.959,7.654,7.791,-,-,-,-,-,-
1982/5/25,7.298,7.351,7.389,7.389,7.74,8.152,8.043,7.723,7.865,-,-,-,-,-,-
1982/5/26,7.395,7.444,7.483,7.481,7.829,8.241,8.137,7.783,7.912,-,-,-,-,-,-
1982/5/27,7.492,7.538,7.575,7.569,7.932,8.336,8.256,7.848,7.964,-,-,-,-,-,-
1982/5/28,7.494,7.538,7.575,7.569,7.934,8.33,8.253,7.848,7.965,-,-,-,-,-,-
1982/5/29,7.49,7.555,7.597,7.588,7.957,8.318,8.247,7.848,7.966,-,-,-,-,-,-
1982/5/31,7.468,7.597,7.644,7.636,7.97,8.315,8.274,7.875,7.991,-,-,-,-,-,-
1982/6/1,7.456,7.641,7.692,7.68,8.039,8.365,8.35,7.948,8.057,-,-,-,-,-,-
1982/6/2,7.569,7.693,7.736,7.728,8.069,8.388,8.375,7.964,8.092,-,-,-,-,-,-
1982/6/3,7.649,7.778,7.821,7.809,8.133,8.446,8.427,8.006,8.134,-,-,-,-,-,-
1982/6/4,7.631,7.844,7.895,7.884,8.175,8.4,8.391,7.996,8.127,-,-,-,-,-,-
1982/6/5,7.636,7.913,7.973,7.939,8.183,8.401,8.383,7.994,8.117,-,-,-,-,-,-
1982/6/7,7.643,7.913,7.989,7.955,8.219,8.411,8.35,7.98,8.101,-,-,-,-,-,-
1982/6/8,7.645,7.914,7.989,7.955,8.221,8.411,8.341,7.978,8.097,-,-,-,-,-,-
1982/6/9,7.692,7.962,8.019,7.974,8.304,8.488,8.37,8.001,8.123,-,-,-,-,-,-
1982/6/10,7.695,7.96,8.035,7.993,8.408,8.556,8.421,8.077,8.181,-,-,-,-,-,-
1982/6/11,7.698,7.962,8.035,7.995,8.394,8.54,8.406,8.059,8.158,-,-,-,-,-,-
1982/6/12,7.7,7.964,8.02,7.969,8.35,8.481,8.359,8.033,8.116,-,-,-,-,-,-
1982/6/14,7.706,7.966,8.019,7.97,8.352,8.495,8.378,8.032,8.142,-,-,-,-,-,-
1982/6/15,7.71,7.965,8.044,8,8.391,8.55,8.424,8.074,8.185,-,-,-,-,-,-
1982/6/16,7.715,7.961,8.085,8.045,8.435,8.589,8.47,8.101,8.221,-,-,-,-,-,-
1982/6/17,7.745,8.036,8.15,8.108,8.505,8.654,8.537,8.145,8.282,-,-,-,-,-,-
1982/6/18,7.745,8.05,8.184,8.146,8.54,8.687,8.57,8.178,8.315,-,-,-,-,-,-
1982/6/21,7.756,8.051,8.211,8.175,8.568,8.71,8.598,8.21,8.351,-,-,-,-,-,-
1982/6/22,7.748,8.051,8.212,8.174,8.587,8.712,8.62,8.227,8.374,-,-,-,-,-,-
1982/6/23,7.751,8.053,8.203,8.164,8.59,8.689,8.608,8.211,8.365,-,-,-,-,-,-
1982/6/24,7.753,8.057,8.18,8.137,8.537,8.61,8.541,8.152,8.303,-,-,-,-,-,-
1982/6/25,7.791,8.104,8.225,8.182,8.597,8.656,8.617,8.236,8.385,-,-,-,-,-,-
1982/6/26,7.796,8.103,8.251,8.21,8.623,8.689,8.634,8.259,8.405,-,-,-,-,-,-
1982/6/28,7.853,8.134,8.277,8.239,8.628,8.68,8.64,8.259,8.407,-,-,-,-,-,-
1982/6/29,7.856,8.135,8.277,8.239,8.63,8.678,8.647,8.26,8.408,-,-,-,-,-,-
1982/6/30,7.859,8.138,8.26,8.225,8.588,8.67,8.603,8.222,8.371,-,-,-,-,-,-
1982/7/1,7.849,8.153,8.279,8.244,8.591,8.683,8.625,8.245,8.308,-,-,-,-,-,-
1982/7/2,7.851,8.157,8.252,8.217,8.574,8.661,8.576,8.224,8.278,-,-,-,-,-,-
1982/7/3,7.854,8.159,8.246,8.208,8.57,8.63,8.573,8.209,8.269,-,-,-,-,-,-
1982/7/5,7.86,8.163,8.22,8.178,8.554,8.622,8.563,8.199,8.262,-,-,-,-,-,-
1982/7/6,7.853,8.164,8.22,8.179,8.553,8.622,8.564,8.184,8.255,-,-,-,-,-,-
1982/7/7,7.856,8.165,8.22,8.186,8.58,8.632,8.571,8.184,8.259,-,-,-,-,-,-
1982/7/8,7.86,8.166,8.23,8.204,8.599,8.655,8.604,8.209,8.289,-,-,-,-,-,-
1982/7/9,7.863,8.169,8.213,8.178,8.582,8.631,8.571,8.174,8.257,-,-,-,-,-,-
1982/7/10,7.874,8.124,8.181,8.153,8.548,8.6,8.523,8.13,8.214,-,-,-,-,-,-
1982/7/12,7.876,8.078,8.109,8.071,8.505,8.561,8.479,8.094,8.179,-,-,-,-,-,-
1982/7/13,7.881,8.064,8.09,8.062,8.506,8.569,8.479,8.093,8.18,-,-,-,-,-,-
1982/7/14,7.884,8.065,8.089,8.071,8.508,8.569,8.487,8.093,8.184,-,-,-,-,-,-
1982/7/15,7.877,8.066,8.089,8.071,8.51,8.566,8.503,8.094,8.193,-,-,-,-,-,-
1982/7/16,7.878,8.081,8.108,8.089,8.534,8.591,8.52,8.102,8.206,-,-,-,-,-,-
1982/7/19,7.893,8.038,8.07,8.05,8.471,8.544,8.453,8.055,8.156,-,-,-,-,-,-
1982/7/20,7.885,8.039,8.063,8.041,8.472,8.536,8.444,8.054,8.153,-,-,-,-,-,-
1982/7/21,7.889,8.04,8.07,8.051,8.474,8.534,8.451,8.054,8.158,-,-,-,-,-,-
1982/7/22,7.843,7.99,8.067,8.052,8.483,8.551,8.474,8.07,8.18,-,-,-,-,-,-
1982/7/23,7.846,7.992,8.049,8.051,8.493,8.536,8.465,8.07,8.175,-,-,-,-,-,-
1982/7/24,7.849,7.993,8.049,8.043,8.487,8.528,8.449,8.052,8.16,-,-,-,-,-,-
1982/7/26,7.844,7.994,8.05,8.045,8.487,8.527,8.446,8.05,8.162,-,-,-,-,-,-
1982/7/27,7.847,7.994,8.067,8.064,8.507,8.545,8.463,8.074,8.188,-,-,-,-,-,-
1982/7/28,7.85,7.995,8.068,8.064,8.506,8.545,8.463,8.074,8.189,-,-,-,-,-,-
1982/7/29,7.853,7.996,8.068,8.065,8.508,8.544,8.462,8.073,8.19,-,-,-,-,-,-
1982/7/30,7.856,7.998,8.05,8.048,8.491,8.528,8.459,8.072,8.186,-,-,-,-,-,-
1982/7/31,7.848,7.999,8.042,8.04,8.468,8.496,8.435,8.055,8.166,-,-,-,-,-,-
1982/8/2,7.854,8.001,8.032,8.033,8.471,8.498,8.432,8.053,8.168,-,-,-,-,-,-
1982/8/3,7.859,7.969,8.031,8.017,8.429,8.47,8.424,8.046,8.161,-,-,-,-,-,-
1982/8/4,7.862,7.97,8.031,8.018,8.439,8.47,8.441,8.046,8.17,-,-,-,-,-,-
1982/8/5,7.855,7.97,8.042,8.036,8.481,8.51,8.49,8.063,8.206,-,-,-,-,-,-
1982/8/6,7.858,7.97,8.068,8.063,8.5,8.559,8.532,8.071,8.236,-,-,-,-,-,-
1982/8/7,7.859,7.998,8.069,8.072,8.542,8.583,8.571,8.079,8.264,-,-,-,-,-,-
1982/8/9,7.865,8,8.087,8.091,8.571,8.606,8.595,8.136,8.304,-,-,-,-,-,-
1982/8/10,7.858,8,8.132,8.137,8.614,8.647,8.635,8.178,8.347,-,-,-,-,-,-
1982/8/11,7.913,8.05,8.205,8.21,8.683,8.711,8.716,8.261,8.429,-,-,-,-,-,-
1982/8/12,7.958,8.095,8.205,8.228,8.685,8.712,8.723,8.261,8.43,-,-,-,-,-,-
1982/8/13,7.961,8.097,8.187,8.211,8.668,8.697,8.699,8.236,8.401,-,-,-,-,-,-
1982/8/14,7.964,8.098,8.134,8.159,8.603,8.632,8.625,8.192,8.341,-,-,-,-,-,-
1982/8/16,7.961,8.1,8.153,8.179,8.603,8.632,8.64,8.208,8.36,-,-,-,-,-,-
1982/8/17,7.964,8.101,8.207,8.243,8.647,8.666,8.695,8.257,8.414,-,-,-,-,-,-
1982/8/18,7.968,8.053,8.108,8.136,8.547,8.569,8.605,8.172,8.328,-,-,-,-,-,-
1982/8/19,7.918,7.96,8.031,8.065,8.445,8.472,8.48,8.088,8.223,-,-,-,-,-,-
1982/8/20,7.889,7.941,8.017,8.054,8.437,8.465,8.471,8.079,8.222,-,-,-,-,-,-
1982/8/23,7.802,7.959,8.001,7.995,8.391,8.449,8.445,8.111,8.185,-,-,-,-,-,-
1982/8/24,7.79,7.967,8.012,8.011,8.411,8.466,8.462,8.127,8.202,-,-,-,-,-,-
1982/8/25,7.784,7.994,8.038,8.039,8.417,8.463,8.476,8.135,8.217,-,-,-,-,-,-
1982/8/26,7.796,7.969,8.01,8.021,8.4,8.448,8.452,8.116,8.196,-,-,-,-,-,-
1982/8/27,7.8,7.967,8.027,8.02,8.387,8.432,8.428,8.096,8.182,-,-,-,-,-,-
1982/8/28,7.803,7.967,8.026,8.026,8.403,8.447,8.459,8.116,8.203,-,-,-,-,-,-
1982/8/30,7.797,7.967,8.027,8.026,8.419,8.463,8.468,8.121,8.22,-,-,-,-,-,-
1982/8/31,7.794,7.986,8.045,8.05,8.444,8.487,8.5,8.155,8.255,-,-,-,-,-,-
1982/9/1,7.68,7.956,8.029,8.034,8.416,8.454,8.466,8.128,8.225,-,-,-,-,-,-
1982/9/2,7.683,7.956,8.029,8.035,8.418,8.455,8.46,8.118,8.218,-,-,-,-,-,-
1982/9/3,7.674,7.956,8.028,8.036,8.411,8.446,8.451,8.107,8.211,-,-,-,-,-,-
1982/9/4,7.677,7.957,8.028,8.038,8.399,8.428,8.45,8.1,8.209,-,-,-,-,-,-
1982/9/6,7.683,7.958,8.034,8.048,8.41,8.435,8.45,8.099,8.212,-,-,-,-,-,-
1982/9/7,7.686,7.959,8.029,8.032,8.399,8.429,8.443,8.089,8.211,-,-,-,-,-,-
1982/9/8,7.678,7.959,8.029,8.033,8.395,8.42,8.434,8.078,8.204,-,-,-,-,-,-
1982/9/9,7.681,7.96,8.028,8.034,8.388,8.41,8.43,8.039,8.193,-,-,-,-,-,-
1982/9/10,7.681,7.97,8.037,8.041,8.413,8.433,8.462,8.057,8.212,-,-,-,-,-,-
1982/9/11,7.679,7.988,8.056,8.058,8.439,8.459,8.488,8.075,8.233,-,-,-,-,-,-
1982/9/13,7.685,7.99,8.056,8.059,8.44,8.457,8.495,8.074,8.241,-,-,-,-,-,-
1982/9/14,7.677,7.99,8.056,8.059,8.442,8.458,8.495,8.074,8.236,-,-,-,-,-,-
1982/9/16,7.68,8.005,8.074,8.078,8.461,8.472,8.518,8.089,8.261,-,-,-,-,-,-
1982/9/17,7.683,8.006,8.074,8.079,8.461,8.472,8.525,8.097,8.271,-,-,-,-,-,-
1982/9/20,7.679,8.016,8.092,8.09,8.474,8.476,8.555,8.112,8.303,-,-,-,-,-,-
1982/9/21,7.676,8.045,8.122,8.12,8.493,8.49,8.594,8.141,8.328,-,-,-,-,-,-
1982/9/22,7.681,8.037,8.111,8.11,8.484,8.483,8.571,8.121,8.314,-,-,-,-,-,-
1982/9/24,7.692,8.02,8.092,8.093,8.469,8.467,8.546,8.101,8.295,-,-,-,-,-,-
1982/9/25,7.684,8.02,8.092,8.094,8.471,8.468,8.546,8.1,8.297,-,-,-,-,-,-
1982/9/27,7.69,8.022,8.092,8.095,8.481,8.477,8.554,8.106,8.315,-,-,-,-,-,-
1982/9/28,7.743,8.055,8.122,8.12,8.529,8.527,8.589,8.13,8.347,-,-,-,-,-,-
1982/9/29,7.752,8.027,8.091,8.096,8.488,8.487,8.547,8.103,8.312,-,-,-,-,-,-
1982/9/30,7.755,8.028,8.091,8.096,8.49,8.487,8.547,8.102,8.314,-,-,-,-,-,-
1982/10/1,7.747,8.028,8.092,8.096,8.499,8.496,8.554,8.114,8.271,-,-,-,-,-,-
1982/10/2,7.747,8.049,8.111,8.115,8.509,8.502,8.568,8.13,8.289,-,-,-,-,-,-
1982/10/4,7.752,8.055,8.118,8.125,8.521,8.51,8.59,8.153,8.315,-,-,-,-,-,-
1982/10/5,7.784,8.087,8.148,8.151,8.562,8.549,8.639,8.187,8.358,-,-,-,-,-,-
1982/10/6,7.805,8.113,8.184,8.187,8.595,8.582,8.673,8.214,8.388,-,-,-,-,-,-
1982/10/7,7.8,8.099,8.166,8.171,8.579,8.564,8.658,8.196,8.373,-,-,-,-,-,-
1982/10/8,7.81,8.056,8.11,8.12,8.514,8.503,8.56,8.099,8.282,-,-,-,-,-,-
1982/10/9,7.816,8.037,8.092,8.094,8.499,8.488,8.545,8.082,8.267,-,-,-,-,-,-
1982/10/12,7.813,8.049,8.099,8.105,8.51,8.495,8.552,8.089,8.28,-,-,-,-,-,-
1982/10/13,7.816,8.054,8.11,8.114,8.526,8.512,8.56,8.104,8.294,-,-,-,-,-,-
1982/10/14,7.819,8.055,8.11,8.123,8.536,8.52,8.575,8.119,8.312,-,-,-,-,-,-
1982/10/15,7.823,8.056,8.11,8.125,8.513,8.509,8.575,8.119,8.313,-,-,-,-,-,-
1982/10/18,7.824,8.042,8.109,8.12,8.508,8.502,8.574,8.108,8.314,-,-,-,-,-,-
1982/10/19,7.827,8.043,8.109,8.12,8.509,8.501,8.572,8.107,8.315,-,-,-,-,-,-
1982/10/20,7.83,8.043,8.109,8.121,8.509,8.501,8.572,8.106,8.316,-,-,-,-,-,-
1982/10/21,7.824,8.033,8.109,8.131,8.518,8.509,8.589,8.114,8.33,-,-,-,-,-,-
1982/10/22,7.829,8.013,8.096,8.131,8.52,8.51,8.58,8.096,8.32,-,-,-,-,-,-
1982/10/23,7.832,8.014,8.096,8.131,8.529,8.518,8.588,8.104,8.33,-,-,-,-,-,-
1982/10/25,7.839,8.015,8.096,8.15,8.548,8.534,8.605,8.119,8.349,-,-,-,-,-,-
1982/10/26,7.831,8.015,8.114,8.178,8.559,8.544,8.613,8.126,8.359,-,-,-,-,-,-
1982/10/27,7.834,8.016,8.114,8.179,8.558,8.542,8.611,8.117,8.357,-,-,-,-,-,-
1982/10/28,7.837,8.016,8.121,8.189,8.559,8.544,8.596,8.107,8.347,-,-,-,-,-,-
1982/10/29,7.842,8.001,8.121,8.19,8.561,8.536,8.58,8.098,8.335,-,-,-,-,-,-
1982/10/30,7.846,7.991,8.096,8.152,8.551,8.529,8.562,8.09,8.326,-,-,-,-,-,-
1982/11/1,7.787,7.991,8.097,8.153,8.554,8.53,8.561,8.088,8.329,-,-,-,-,-,-
1982/11/2,7.683,7.969,8.06,8.127,8.538,8.513,8.552,8.087,8.325,-,-,-,-,-,-
1982/11/4,7.689,7.97,8.061,8.12,8.53,8.505,8.549,8.085,8.329,-,-,-,-,-,-
1982/11/5,7.693,7.971,8.061,8.121,8.524,8.497,8.542,8.068,8.319,-,-,-,-,-,-
1982/11/6,7.696,7.956,8.035,8.095,8.5,8.475,8.515,8.05,8.3,-,-,-,-,-,-
1982/11/8,7.692,7.957,8.035,8.097,8.5,8.474,8.523,8.049,8.307,-,-,-,-,-,-
1982/11/9,7.696,7.931,8.023,8.098,8.502,8.475,8.515,8.048,8.304,-,-,-,-,-,-
1982/11/10,7.699,7.932,8.016,8.091,8.47,8.435,8.473,8.022,8.278,-,-,-,-,-,-
1982/11/11,7.702,7.932,8.016,8.092,8.446,8.41,8.464,8.021,8.28,-,-,-,-,-,-
1982/11/12,7.705,7.933,8.016,8.093,8.43,8.395,8.456,8.012,8.273,-,-,-,-,-,-
1982/11/13,7.708,7.934,8.016,8.094,8.387,8.354,8.445,8.011,8.269,-,-,-,-,-,-
1982/11/15,7.703,7.935,8.024,8.114,8.416,8.379,8.46,8.018,8.285,-,-,-,-,-,-
1982/11/16,7.706,7.935,8.024,8.132,8.448,8.403,8.502,8.035,8.306,-,-,-,-,-,-
1982/11/17,7.709,7.936,8.025,8.133,8.434,8.411,8.486,8.051,8.304,-,-,-,-,-,-
1982/11/18,7.712,7.937,8.036,8.134,8.433,8.412,8.46,8.05,8.291,-,-,-,-,-,-
1982/11/19,7.715,7.943,8.03,8.112,8.418,8.406,8.428,8.017,8.262,-,-,-,-,-,-
1982/11/22,7.585,7.837,7.974,8.296,8.399,8.361,8.293,8.265,8.335,-,-,-,-,-,-
1982/11/24,7.586,7.837,7.975,8.29,8.383,8.345,8.271,8.239,8.312,-,-,-,-,-,-
1982/11/25,7.585,7.84,7.961,8.281,8.369,8.326,8.267,8.241,8.306,-,-,-,-,-,-
1982/11/26,7.586,7.84,7.963,8.267,8.36,8.318,8.265,8.242,8.301,-,-,-,-,-,-
1982/11/27,7.591,7.826,7.956,8.246,8.34,8.304,8.248,8.226,8.278,-,-,-,-,-,-
1982/11/29,7.556,7.795,7.935,8.222,8.306,8.276,8.232,8.216,8.246,-,-,-,-,-,-
1982/11/30,7.514,7.75,7.896,8.144,8.219,8.194,8.159,8.147,8.169,-,-,-,-,-,-
1982/12/1,7.485,7.624,7.772,7.954,8.027,8.009,8.013,8.02,7.991,-,-,-,-,-,-
1982/12/2,7.455,7.536,7.62,7.879,7.951,7.92,7.964,7.979,7.961,-,-,-,-,-,-
1982/12/3,7.46,7.518,7.602,7.859,7.947,7.926,7.93,7.934,7.939,-,-,-,-,-,-
1982/12/4,7.464,7.503,7.566,7.853,7.949,7.926,7.93,7.934,7.939,-,-,-,-,-,-
1982/12/6,7.459,7.514,7.586,7.855,7.97,7.952,7.956,7.957,7.981,-,-,-,-,-,-
1982/12/7,7.393,7.428,7.487,7.74,7.892,7.891,7.852,7.846,7.875,-,-,-,-,-,-
1982/12/8,7.201,7.304,7.352,7.633,7.872,7.883,7.863,7.866,7.873,-,-,-,-,-,-
1982/12/9,7.197,7.317,7.396,7.659,7.889,7.899,7.881,7.883,7.895,-,-,-,-,-,-
1982/12/10,7.172,7.402,7.476,7.732,7.952,7.964,7.963,7.969,7.959,-,-,-,-,-,-
